"mechanism","dominance","r2_dominant_parent","R2_linear_both","gain"
"MDK-ITGA6",0.994692307692308,0.950216178549344,0.951207333964232,0.000991155414887479
"MDK-ITGB1",0.812923076923077,0.879715487821403,0.911668471483301,0.0319529836618974
"MDK-LRP1",0.927923076923077,0.932055177951879,0.939399545683428,0.00734436773154945
"MDK-LRP2",0.999576923076923,0.964397585514536,0.964496087369285,9.85018547490224e-05
"MDK-PTPRB",0.997730769230769,0.949779516965399,0.950380801669855,0.000601284704455418
"MDK-PTPRZ1",0.927346153846154,0.746499889258442,0.747696237793284,0.00119634853484207
"MDK-SDC1",0.990192307692308,0.933159766347455,0.935618174057088,0.00245840770963235
"MDK-SDC3",0.929346153846154,0.721599772202617,0.734867166608839,0.0132673944062224
"MDK-SDC4",0.987307692307692,0.814570435251113,0.821097159147276,0.00652672389616271
"MDK-TSPAN1",0.999192307692308,0.969729581515175,0.969803912847762,7.43313325871631e-05
"MFAP2-NOTCH1",0.938230769230769,0.585987018844362,0.607654623368984,0.0216676045246227
"MFAP5-NOTCH1",0.7545,0.371539345308703,0.465779393305445,0.0942400479967426
"MFGE8-ITGAV",0.717307692307692,0.424029856572109,0.513109137344915,0.0890792807728054
"MFGE8-ITGB3",0.968884615384615,0.407428175797974,0.410002046490822,0.00257387069284792
"MFGE8-PDGFRB",0.755115384615385,0.391961279361385,0.475960172128933,0.0839988927675482
"MFNG-NOTCH1",0.945230769230769,0.562412427731169,0.589451870106473,0.0270394423753035
"MFNG-NOTCH2",0.952307692307692,0.641323047817656,0.651357493264752,0.0100344454470958
"MIA-CDH19",0.989615384615385,0.473740129026796,0.473973028185663,0.000232899158867372
"MIA-CDH7",0.860192307692308,0.388106061995955,0.388627764581843,0.000521702585888517
"MMP13-LRP1",0.999269230769231,0.594372894411478,0.598132426508791,0.00375953209731295
"MMP2-SDC2",0.7425,0.578262660820674,0.68923250478637,0.110969843965696
"MMP9-CD44",1,1,1,0
"MMP9-EPHB2",0.854923076923077,0.280335067151747,0.324792128892335,0.0444570617405874
"MMP9-ITGAM",0.956769230769231,0.508686113725899,0.528362073456843,0.0196759597309445
"MMP9-ITGB2",0.980346153846154,0.874814291931589,0.876448308501661,0.00163401657007245
"MMP9-LRP1",0.988846153846154,0.747453874290958,0.75400902394925,0.0065551496582914
"MST1-MST1R",0.676384615384615,0.10875331345078,0.12287056556034,0.0141172521095602
"MSTN-ACVR2B",0.851923076923077,0.236958616783719,0.312600363516288,0.0756417467325696
"NAMPT-INSR",0.515461538461538,0.237212919496478,0.404047471126885,0.166834551630407
"NCAM1-CACNA1C",0.751384615384615,0.260209032744092,0.472755205856167,0.212546173112075
"NCAM1-FGFR1",0.745923076923077,0.5487231818731,0.608460739673357,0.0597375578002569
"NCAM1-FGFR2",0.992884615384615,0.988699997183727,0.988871214093423,0.000171216909696015
"NCAM1-GFRA1",0.978576923076923,0.834739328394011,0.844358687903399,0.00961935950938786
"NCAM1-PTPRA",0.703153846153846,0.621401022705399,0.71876641679837,0.097365394092971
"NCAM1-ROBO1",0.677769230769231,0.446771246280055,0.669642999777996,0.222871753497942
"NCAM1-ROBO3",1,1,1,0
"NCAN-CDH2",0.699230769230769,0.614624173741275,0.673353484711408,0.058729310970133
"NCAN-SDC3",0.859192307692308,0.658736727210763,0.781657436312311,0.122920709101548
"NDP-FZD4",0.912961538461538,0.481394397846619,0.482917279409236,0.00152288156261687
"NDP-LGR4",0.972692307692308,0.717390707137482,0.719134855278681,0.00174414814119905
"NGF-KIDINS220",0.995769230769231,0.676512651083487,0.677210414985901,0.000697763902413384
"NGF-MAGED1",0.999846153846154,0.992192159839656,0.992195253140803,3.0933011475609e-06
"NGF-NGFR",0.923346153846154,0.248453951844765,0.277079358793911,0.028625406949146
"NGF-NTRK1",1,1,1,0
"NGF-SORCS3",0.866076923076923,0.147843693312178,0.155722563657506,0.00787887034532866
"NGF-SORT1",0.977461538461538,0.414300331145093,0.42197732401274,0.00767699286764728
"NID1-COL13A1",0.978384615384615,0.70978013193213,0.721341135141175,0.0115610032090459
"NID1-ITGA3",0.983653846153846,0.563773361431013,0.569600956690258,0.00582759525924414
"NID1-ITGAV",0.787730769230769,0.611366878706863,0.690899204682931,0.0795323259760679
"NID1-ITGB1",0.903538461538462,0.834673722882283,0.86769095214898,0.0330172292666964
"NID1-ITGB3",0.978538461538462,0.508725987274234,0.524764433841287,0.0160384465670531
"NID1-PTPRF",0.581576923076923,0.373114128726434,0.54039349362143,0.167279364894997
"NID2-COL13A1",0.966769230769231,0.672341907842133,0.693590392506514,0.0212484846643806
"NLGN1-NRXN1",0.738461538461539,0.664243100078444,0.859804522106216,0.195561422027772
"NLGN1-NRXN2",0.987538461538462,0.995759785180924,0.995902885183883,0.000143100002958141
"NLGN1-NRXN3",0.758461538461539,0.571029560774383,0.788084064661418,0.217054503887035
"NLGN2-NRXN1",0.846423076923077,0.715492626703611,0.755379022938731,0.0398863962351197
"NLGN2-NRXN2",0.647846153846154,0.570926448993354,0.73893549989335,0.168009050899996
"NLGN2-NRXN3",0.772961538461538,0.679936582741169,0.718082336778742,0.0381457540375728
"NLGN3-NRXN1",0.9445,0.990175167070184,0.990609084819795,0.000433917749610768
"NLGN3-NRXN2",0.547730769230769,0.947480186884395,0.963645162758581,0.0161649758741866
"NLGN3-NRXN3",0.879961538461538,0.971099488741812,0.972364342837034,0.00126485409522126
"NMB-NMBR",0.832038461538462,0.106832846827729,0.461217924544131,0.354385077716402
"NOV-NOTCH1",0.795961538461538,0.369414966028443,0.411543500188663,0.0421285341602207
"NOV-PLXNA1",0.717115384615385,0.243355584837496,0.369974141096777,0.126618556259282
"NPNT-ITGA8",0.764923076923077,0.414423620171054,0.495146910344172,0.0807232901731177
"NPNT-ITGB1",0.960807692307692,0.770876395828259,0.791202910465423,0.0203265146371642
"NPPA-NPR1",0.581384615384615,0.0482759402448875,0.160145435339099,0.111869495094212
"NPPA-NPR3",0.527076923076923,0.0833742942421456,0.487650118449002,0.404275824206856
"NPPC-NPR2",0.945884615384615,0.594754726552041,0.602727964199032,0.00797323764699043
"NPPC-NPR3",0.840423076923077,0.40958764182836,0.413414056937798,0.00382641510943832
"NPY-FAP",0.588,0.00673304781702252,0.100199203469112,0.0934661556520893
"NPY-MC4R",0.979846153846154,0.509282140356272,0.510337660659954,0.00105552030368228
"NPY-NPY1R",0.946346153846154,0.358492385704657,0.362999689602308,0.00450730389765125
"NRG1-ERBB2",0.555884615384615,0.195613264357691,0.226102809624926,0.0304895452672349
"NRG1-ERBB3",0.797615384615385,0.351759680749879,0.363678550923457,0.0119188701735782
"NRG1-ERBB4",0.528423076923077,0.350266420261074,0.468126459065198,0.117860038804124
"NRG1-GPC1",0.789461538461538,0.25323304658321,0.419058140104352,0.165825093521142
"NRG2-ERBB2",0.949230769230769,0.291522918957839,0.298018330384142,0.00649541142630278
"NRG2-ERBB3",0.909230769230769,0.164525466337935,0.194278450273059,0.0297529839351241
"NRG2-ERBB4",0.972576923076923,0.749587424707363,0.752321672365826,0.00273424765846331
"NRG3-ERBB4",0.722730769230769,0.282296986618718,0.527171882960895,0.244874896342177
"NRG4-EGFR",0.971423076923077,0.474921381870069,0.479164752877323,0.00424337100725369
"NRG4-ERBB2",0.966846153846154,0.482498690637427,0.488806847885572,0.00630815724814482
"NRG4-ERBB4",0.971692307692308,0.601469887756688,0.607111415567714,0.00564152781102534
"NRTN-GFRA1",0.539192307692308,0.138199268563204,0.26485874616752,0.126659477604316
"NRTN-GFRA2",0.6345,0.20558825823837,0.302105723982618,0.0965174657442486
"NRTN-RET",0.808115384615385,0.181214672359932,0.211587285251281,0.0303726128913489
"NTF3-NGFR",0.922769230769231,0.342908519641979,0.416983517572218,0.0740749979302389
"NTF3-NTRK1",1,1,1,0
"NTF3-NTRK2",0.975153846153846,0.530924098213787,0.539007054920087,0.00808295670630055
"NTF3-NTRK3",0.970230769230769,0.607208899537152,0.616576700253477,0.00936780071632537
"NTN1-DCC",0.512807692307692,0.209128826815589,0.433523007552636,0.224394180737047
"NTN1-NEO1",0.945730769230769,0.669527899168118,0.69309450747098,0.0235666083028623
"NTN1-UNC5A",0.959538461538462,0.47961785020767,0.500510912629761,0.0208930624220909
"NTN1-UNC5B",0.706538461538462,0.261284654698569,0.329922673051579,0.0686380183530104
"NTN1-UNC5C",0.660730769230769,0.287579965710242,0.354303168816495,0.0667232031062526
"NTN1-UNC5D",0.676846153846154,0.176415387367397,0.352064814158114,0.175649426790718
"NTN4-DCC",0.909192307692308,0.245021430140458,0.276271100997287,0.0312496708568293
"NTN4-UNC5A",0.568730769230769,0.0548172996703499,0.164263307229289,0.109446007558939
"NTNG1-LRRC4C",0.654538461538462,0.619322013976089,0.699773842694713,0.0804518287186239
"NTNG2-LRRC4",0.872538461538461,0.0945118656643604,0.124297129089916,0.0297852634255551
"NTNG2-LRRC4C",0.976615384615385,0.332366152204662,0.342881742403905,0.010515590199243
"NTS-NGFR",0.819269230769231,0.12102243023174,0.167372051604219,0.0463496213724795
"NTS-NTSR1",1,1,1,2.22044604925031e-16
"NTS-SORT1",0.939538461538462,0.314991238307039,0.329192469833351,0.0142012315263125
"NUCB2-ERAP1",0.617,0.245329184160569,0.344515121469853,0.0991859373092847
"NXPH1-NRXN1",0.934692307692308,0.835302737235227,0.872603372396965,0.0373006351617374
"NXPH1-NRXN2",0.638346153846154,0.519538845606501,0.896468592047636,0.376929746441135
"NXPH1-NRXN3",0.888115384615385,0.790167027829313,0.825196698765445,0.0350296709361316
"NXPH2-NRXN1",0.999538461538461,0.996066940598698,0.996071698219532,4.75762083418374e-06
"NXPH3-NRXN1",1,1,1,0
"NXPH3-NRXN2",1,1,1,0
"NXPH3-NRXN3",1,1,1,0
"OLFM2-ROBO2",0.981576923076923,0.97408199673002,0.975143400247599,0.00106140351757944
"OSTN-NPR3",0.914307692307692,0.219540074277153,0.223083859726345,0.00354378544919179
"P4HB-GPR162",1,1,1,0
"PAPLN-SIRPA",0.999307692307692,0.921491062685024,0.921641486199951,0.000150423514926223
"PCSK9-VLDLR",0.738423076923077,0.192784060470562,0.215636429402405,0.0228523689318433
"PDAP1-PDGFRB",0.962884615384615,0.742164310741371,0.754561269838432,0.0123969590970608
"PDGFA-PDGFRA",0.692692307692308,0.364324258616186,0.493322762142265,0.12899850352608
"PDGFA-PDGFRB",0.519730769230769,0.179049283967459,0.361772748786442,0.182723464818984
"PDGFB-ART1",0.660615384615385,0.151384324930611,0.309272355581344,0.157888030650733
"PDGFB-ITGAV",0.960384615384615,0.578839924252311,0.596849557069665,0.0180096328173541
"PDGFB-LRP1",0.991192307692308,0.841789422109763,0.843982481935214,0.00219305982545115
"PDGFB-PDGFRA",0.969,0.695419439818522,0.703221028344559,0.00780158852603652
"PDGFB-PDGFRB",0.947115384615385,0.575306447921138,0.594574948713731,0.0192685007925927
"PDGFB-S1PR1",0.819653846153846,0.275145567715094,0.369651760794822,0.0945061930797286
"PDGFC-FLT1",0.690961538461538,0.244266837115136,0.338357126636273,0.0940902895211372
"PDGFC-FLT4",0.906230769230769,0.274831670198204,0.295890028071165,0.0210583578729617
"PDGFC-KDR",0.747576923076923,0.289322509136954,0.381665062093498,0.0923425529565449
"PDGFC-PDGFRA",0.859230769230769,0.527013969795731,0.597701631464417,0.0706876616686861
"PDGFC-PDGFRB",0.715923076923077,0.316357812851224,0.428173952353801,0.111816139502577
"PDGFD-PDGFRA",0.968961538461538,0.655574198576714,0.673913875151173,0.0183396765744589
"PDGFD-PDGFRB",0.936538461538462,0.439481086860863,0.469019093403074,0.0295380065422109
"PDYN-OPRM1",0.652576923076923,0.522963938066574,0.595624965626611,0.0726610275600372
"PENK-OGFR",0.7375,0.255022925535785,0.40050645673726,0.145483531201475
"PENK-OPRM1",0.958923076923077,0.683319543824977,0.685743154584747,0.00242361075976993
"PF4-FGFR2",0.976461538461538,0.344728693031349,0.348510013042392,0.00378132001104348
"PF4-LDLR",0.881692307692308,0.480444061568727,0.482322375818494,0.00187831424976659
"PF4-PROCR",0.993846153846154,0.74002305409143,0.740226547570176,0.000203493478746708
"PF4-SDC2",0.608884615384615,0.280179514570399,0.295387017456138,0.0152075028857396
"PF4-THBD",0.8135,0.373598222952682,0.382346965668074,0.00874874271539278
"PGF-FLT1",0.8605,0.292659487434486,0.336458045788797,0.0437985583543116
"PGF-NRP1",0.969807692307692,0.626770302980199,0.636391879212684,0.00962157623248461
"PGF-NRP2",0.959307692307692,0.536802145575096,0.552002866780716,0.0152007212056198
"PIGF-FLT1",0.817230769230769,0.259629945834426,0.305277187899865,0.045647242065439
"PKM-CD44",0.999423076923077,0.999844072000132,0.999844371626679,2.99626547017873e-07
"PLAT-ITGAM",0.984038461538462,0.283270688228379,0.292700891488911,0.00943020326053179
"PLAT-ITGB2",0.985730769230769,0.819404415296786,0.819523804247222,0.000119388950436727
"PLAT-LRP1",0.956038461538462,0.843821568340599,0.857330729127623,0.0135091607870246
"PLG-F2R",0.8065,0.253609935834976,0.27954878624496,0.0259388504099848
"PLG-F2RL1",0.868115384615385,0.884880418842507,0.885212103193003,0.000331684350496131
"PLG-F3",0.872807692307692,0.0962184281809563,0.111260902144399,0.0150424739634427
"PLG-FLT1",0.701115384615385,0.0746646798815611,0.104444420624795,0.0297797407432334
"PLG-ITGA9",0.844961538461538,0.618984132859075,0.623274975612674,0.00429084275359892
"PLG-ITGAM",0.941692307692308,0.198275684549408,0.204875274098362,0.00659958954895401
"PLG-ITGB1",0.901307692307692,0.854329230784427,0.854678076462013,0.000348845677586307
"PLG-ITGB2",0.969807692307692,0.519317825294028,0.544469451797861,0.0251516265038328
"PLG-PLAUR",0.939846153846154,0.240376877118492,0.269333615380084,0.0289567382615918
"PLG-PLGRKT",0.806884615384615,0.232070642053899,0.232727980695107,0.000657338641208122
"PLTP-ABCA1",0.996538461538461,0.978457039804383,0.978800843691402,0.000343803887019489
"PMCH-MCHR1",0.997230769230769,0.553199050906618,0.903936480266918,0.3507374293603
"PNOC-OPRL1",0.678461538461538,0.654030697097298,0.766052296879327,0.112021599782029
"PODXL-SELL",0.941807692307692,0.271554726276006,0.275321145452847,0.0037664191768409
"PODXL2-SELL",0.943307692307692,0.302683338424629,0.310112148855369,0.00742881043074012
"POMC-MC4R",0.954961538461538,0.210214086998356,0.214775388640801,0.00456130164244484
"POMC-OPRM1",0.821884615384615,0.24704258806822,0.280197036553187,0.0331544484849667
"PON2-HTR2A",0.971576923076923,0.322706858370093,0.327823626623076,0.00511676825298291
"PROC-ITGAM",0.688038461538462,0.103103937820078,0.132800146488412,0.0296962086683339
"PROC-ITGB2",0.839269230769231,0.222911417761594,0.316162149924931,0.0932507321633378
"PROC-PROCR",0.503961538461538,0.00517737139816394,0.0824278973664548,0.0772505259682909
"PROC-THBD",0.831692307692308,0.306811475271969,0.309189020118212,0.00237754484624225
"PROS1-AXL",0.806846153846154,0.449110323977632,0.518047860913977,0.0689375369363449
"PROS1-TYRO3",0.845538461538462,0.337343173925984,0.379939203724611,0.042596029798627
"PRSS23-TMEM222",0.724,0.305745815451671,0.385389083017567,0.0796432675658951
"PSAP-CELSR1",0.976538461538462,0.688058223657887,0.697936326654654,0.00987810299676706
"PSAP-GPR37",0.996153846153846,0.594772339046036,0.605538692546645,0.0107663535006084
"PSAP-LRP1",0.7855,0.724197117701571,0.788630221124609,0.064433103423038
"PSAP-SORT1",0.862692307692308,0.475209851637262,0.560930981188451,0.0857211295511898
"PSEN1-CD44",1,1,1,0
"PSEN1-NCSTN",0.643269230769231,0.245525647062632,0.416474264410899,0.170948617348267
"PSEN1-NOTCH1",0.669615384615385,0.271367276367665,0.363079166961964,0.0917118905942986
"PSEN1-NOTCH2",0.745884615384615,0.399977558712361,0.480217966764637,0.0802404080522759
"PSEN1-NOTCH3",0.605230769230769,0.20843210065765,0.370110774272685,0.161678673615035
"PSEN1-NOTCH4",0.944576923076923,0.428262435165924,0.447666973563709,0.0194045383977847
"PTDSS1-JMJD6",0.645769230769231,0.283420704261623,0.41608844389396,0.132667739632336
"PTDSS1-SCARB1",0.719230769230769,0.266515071499765,0.382348678691119,0.115833607191354
"PTHLH-PTH1R",0.993153846153846,0.518226988490327,0.521138630963328,0.00291164247300124
"PTMA-VIPR1",1,1,1,0
"PTN-ALK",0.997230769230769,0.927928986896073,0.928153333886933,0.000224346990860269
"PTN-CDH10",0.997807692307692,0.968970921984386,0.969073901110523,0.000102979126137215
"PTN-PLXNB2",0.961115384615385,0.894700157821742,0.898527878449931,0.00382772062818892
"PTN-PTPRB",0.993807692307692,0.808697449592741,0.809067417678187,0.000369968085445649
"PTN-PTPRS",0.807423076923077,0.879127336196808,0.891904165500298,0.0127768293034898
"PTN-PTPRZ1",0.983038461538462,0.918889517886858,0.919915507574153,0.00102598968729473
"PTN-SDC1",0.970846153846154,0.857757949338779,0.859900218736076,0.002142269397297
"PTN-SDC3",0.949038461538461,0.93676140722552,0.938176921866067,0.00141551464054701
"QDPR-DYSF",0.913115384615385,0.621792805886271,0.644831851305193,0.0230390454189228
"RARRES2-CCRL2",0.992192307692308,0.639721094755864,0.64054416309421,0.000823068338346
"RARRES2-CMKLR1",0.907423076923077,0.35789682151944,0.387412068306275,0.0295152467868345
"RBP4-STRA6",0.988423076923077,0.792911672897405,0.793007005822153,9.53329247471713e-05
"RELN-ITGA3",0.944115384615385,0.46948685510666,0.486555826609935,0.0170689715032746
"RELN-ITGB1",0.918,0.466955479894123,0.476461817801913,0.00950633790778999
"RELN-LRP8",0.8815,0.75902008053744,0.798687007951155,0.0396669274137151
"RELN-VLDLR",0.733307692307692,0.298182036738361,0.358587073296704,0.0604050365583431
"RGMA-BMPR1B",0.757192307692308,0.288110159050614,0.415709714853154,0.12759955580254
"RGMA-BMPR2",0.860846153846154,0.689141669989438,0.732039509262844,0.042897839273406
"RGMA-HFE2",0.738730769230769,0.429941898733805,0.513108885554405,0.0831669868206006
"RGMA-NEO1",0.916038461538462,0.768298546463774,0.791451813666012,0.0231532672022383
"RGMB-BMPR1B",0.817692307692308,0.357342470232515,0.50588207733602,0.148539607103505
"RGMB-BMPR2",0.790423076923077,0.598294896764935,0.670768734402402,0.0724738376374676
"RGMB-HFE2",0.806307692307692,0.540163277434392,0.638519480914543,0.0983562034801512
"RGMB-NEO1",0.875192307692308,0.718862433454347,0.758620561481124,0.0397581280267767
"RIMS1-CACNA1C",0.786653846153846,0.549152083468103,0.564632970259277,0.0154808867911747
"RIMS1-SLC18A2",0.928192307692308,0.451423429624344,0.473046190530461,0.0216227609061174
"RIMS1-SLC18A3",0.989153846153846,0.850247061464058,0.853525103152337,0.00327804168827883
"RIMS2-ABCA1",0.875038461538462,0.49906874063427,0.521972539257597,0.022903798623327
"RPH3A-NRXN1",1,1,1,0
"RPS19-C5AR1",1,1,1,2.22044604925031e-16
"RSPO1-FZD8",0.820923076923077,0.209867397626255,0.245695335832716,0.0358279382064612
"RSPO1-LGR4",0.922461538461538,0.376486265416288,0.386585228251706,0.0100989628354182
"RSPO1-LGR5",0.560730769230769,0.113153536391764,0.244216208829054,0.13106267243729
"RSPO1-LGR6",0.645692307692308,0.0934938845717525,0.212015552231888,0.118521667660136
"RSPO1-LRP6",0.9665,0.554491853231043,0.565461253614208,0.0109694003831653
"RSPO1-ZNRF3",0.877461538461539,0.327654525613103,0.356512277189184,0.0288577515760808
"RSPO2-LGR4",0.901115384615385,0.299533048035594,0.331808015224973,0.0322749671893793
"RSPO2-LGR5",0.568461538461538,0.0965225820402383,0.173743113341498,0.07722053130126
"RSPO2-LGR6",0.711076923076923,0.126040353496347,0.21250947808405,0.0864691245877031
"RSPO3-FZD8",0.707923076923077,0.160445358256875,0.320826455487104,0.160381097230228
"RSPO3-LGR4",0.874923076923077,0.296257961350309,0.368410690664425,0.0721527293141167
"RSPO3-LGR5",0.740769230769231,0.241753802132481,0.297443111846165,0.0556893097136847
"RSPO3-LGR6",0.788384615384615,0.110046462804701,0.137866333120992,0.0278198703162904
"RSPO3-LRP6",0.940653846153846,0.550963649203259,0.584575110467769,0.0336114612645093
"RSPO3-SDC4",0.828,0.219954202182608,0.248943634388564,0.0289894322059567
"RTN4-CNTNAP1",1,1,1,0
"RTN4-GJB2",0.993,0.846265143524857,0.846443495992326,0.000178352467469889
"RTN4-LINGO1",1,1,1,0
"RTN4-NGFR",1,1,1,0
"RTN4-RTN4R",1,1,1,0
"RTN4-RTN4RL1",0.998653846153846,0.938610460377866,0.938782265629155,0.000171805251288903
"RTN4-TNFRSF19",0.987961538461538,0.873655056615042,0.877100547383503,0.00344549076846101
"S100A8-TLR4",0.976769230769231,0.659807854114567,0.659891788663836,8.39345492686938e-05
"S100A9-TLR4",0.960269230769231,0.494176312101989,0.49439218535772,0.000215873255730858
"SCGB3A2-MARCO",0.802230769230769,0.0881233854576333,0.0884584328754391,0.000335047417805809
"SCT-VIPR1",0.987230769230769,0.531936983117986,0.538022650728632,0.00608566761064655
"SCT-VIPR2",0.868192307692308,0.151482743303525,0.205125223798012,0.0536424804944877
"SEMA3A-NRP1",0.512653846153846,0.195523397012522,0.401752609409369,0.206229212396847
"SEMA3A-NRP2",0.523307692307692,0.449439829403873,0.592650185400999,0.143210355997126
"SEMA3A-PLXNA1",0.706269230769231,0.579738898408527,0.616477423233555,0.0367385248250288
"SEMA3A-PLXNA2",0.602884615384615,0.345946380522171,0.43891655008844,0.0929701695662691
"SEMA3A-PLXNA3",0.894115384615385,0.595357323124987,0.612903590139098,0.0175462670141108
"SEMA3A-PLXNA4",0.776961538461538,0.477028253936496,0.511074008581599,0.0340457546451029
"SEMA3B-NRP1",0.962769230769231,0.671036152678096,0.678021696187609,0.00698554350951242
"SEMA3B-NRP2",0.957423076923077,0.587584997172896,0.5971615160133,0.00957651884040467
"SEMA3C-NRP1",0.545269230769231,0.196889848441338,0.40387543112059,0.206985582679253
"SEMA3C-NRP2",0.500346153846154,0.339068304443889,0.519860475106072,0.180792170662184
"SEMA3C-PLXND1",0.518076923076923,0.369133918163522,0.495759360510556,0.126625442347034
"SEMA3D-NRP1",0.859576923076923,0.41559006483342,0.459830963576567,0.0442408987431466
"SEMA3E-NRP1",0.946615384615385,0.470554995595825,0.479462477256272,0.00890748166044736
"SEMA3E-PLXND1",0.941538461538462,0.444206930433311,0.462216406642211,0.0180094762089004
"SEMA3F-NRP1",0.9325,0.528443475732292,0.552585219822305,0.0241417440900136
"SEMA3F-NRP2",0.914153846153846,0.486277196311633,0.513997662467952,0.0277204661563187
"SEMA3F-PLXNA1",0.861,0.32736357653808,0.39889837279796,0.0715347962598799
"SEMA3F-PLXNA3",0.677346153846154,0.15160842303761,0.248116099116285,0.0965076760786742
"SEMA3G-NRP2",0.992461538461539,0.600124749733615,0.601742795121397,0.00161804538778265
"SEMA4A-PLXND1",0.948961538461538,0.416653142307455,0.423642729102487,0.00698958679503281
"SEMA4B-DCBLD2",0.932076923076923,0.472667627731109,0.494485715507147,0.0218180877760371
"SEMA4C-PLXNB2",0.987230769230769,0.68344665189854,0.690268204748117,0.00682155284957686
"SEMA4D-ERBB2",0.848923076923077,0.284827484711898,0.32859692302324,0.0437694383113416
"SEMA4D-MET",0.613115384615385,0.173826297518596,0.255079314020213,0.0812530165016166
"SEMA4D-PLXNB1",0.852846153846154,0.34128085712759,0.387069590320425,0.0457887331928351
"SEMA4D-PLXNB2",0.975115384615385,0.576314171053737,0.583755499417832,0.0074413283640955
"SEMA4F-NRP2",0.979884615384615,0.773546879091873,0.780271451972088,0.00672457288021544
"SEMA4G-PLXNB2",0.965038461538462,0.96948195435351,0.969741689267609,0.000259734914098142
"SEMA5A-MET",0.929923076923077,0.518934107402806,0.53375207224467,0.0148179648418634
"SEMA6A-PLXNA2",0.638115384615385,0.398687113465899,0.542559513080086,0.143872399614186
"SEMA6A-PLXNA4",0.801346153846154,0.480291061790003,0.531472747742888,0.0511816859528852
"SEMA6D-KDR",0.580615384615385,0.355852889563116,0.404900587783081,0.0490476982199655
"SEMA6D-PLXNA1",0.799269230769231,0.61790799883445,0.663761885777324,0.0458538869428741
"SEMA6D-TREM2",0.983769230769231,0.503609546917805,0.506276379563984,0.00266683264617917
"SEMA6D-TYROBP",0.5295,0.0953307944111056,0.1975084938974,0.102177699486295
"SEMA7A-ITGA1",0.939807692307692,0.417168932217678,0.443521500777291,0.0263525685596123
"SEMA7A-ITGB1",0.9985,0.867434697656134,0.867706185684272,0.000271488028137923
"SEMA7A-PLXNC1",0.940615384615385,0.482950422487171,0.519871346159848,0.0369209236726778
"SERPINC1-GPC1",0.793730769230769,0.161143458678892,0.217018969653971,0.0558755109750786
"SERPINC1-LRP1",0.843038461538462,0.431139605361869,0.45086051586201,0.0197209105001406
"SERPINC1-SDC2",0.659038461538462,0.0324999429230666,0.114344920002223,0.081844977079156
"SERPINE1-ITGAV",0.999153846153846,0.634537168160142,0.63619372121706,0.00165655305691814
"SERPINE1-ITGB5",0.998846153846154,0.614147024633445,0.616399464946594,0.00225244031314897
"SERPINE1-LRP1",0.999692307692308,0.850065971221831,0.850521879968702,0.00045590874687107
"SERPINE1-LRP2",0.929192307692308,0.105055187456881,0.106226978267987,0.00117179081110583
"SERPINE1-PLAUR",0.909384615384615,0.118126343278753,0.15347707568489,0.0353507324061373
"SERPINE2-LRP1",0.749384615384615,0.544012420758778,0.654646067678282,0.110633646919504
"SERPING1-LRP1",0.9145,0.736669822776892,0.770126890517594,0.0334570677407019
"SFRP1-FZD2",0.529307692307692,0.41434078853932,0.570688495922563,0.156347707383243
"SFRP1-FZD6",0.955076923076923,0.527761060285911,0.544764060315556,0.0170030000296447
"SFTPA1-TLR2",0.929,0.0923052817123346,0.117138771920977,0.0248334902086427
"SHANK1-ABCA1",0.736038461538462,0.260861006746314,0.501306712408573,0.240445705662259
"SHANK1-SSTR2",0.991961538461538,0.596725775353732,0.615414382308115,0.0186886069543829
"SHH-BOC",0.9835,0.789072216132351,0.790901224754965,0.00182900862261348
"SHH-CDON",0.981153846153846,0.751013161746819,0.75102096383894,7.80209212081218e-06
"SHH-GPC5",0.916769230769231,0.347636704705117,0.35406697901234,0.00643027430722298
"SHH-HHIP",0.976846153846154,0.749993618902373,0.772456707703291,0.0224630888009175
"SHH-LRP2",0.801038461538462,0.11621306649257,0.139194682517934,0.0229816160253641
"SHH-PTCH1",0.995769230769231,0.925001165974711,0.928733658665576,0.00373249269086451
"SHH-PTCH2",0.831692307692308,0.240412032331259,0.308107374538092,0.0676953422068337
"SHH-SMO",0.993307692307692,0.912198732266876,0.913661982075212,0.00146324980833668
"SLIT1-GPC1",0.950653846153846,0.500123788409087,0.528712738416253,0.0285889500071658
"SLIT1-ROBO1",0.975115384615385,0.650805194163031,0.674385931293582,0.0235807371305504
"SLIT1-SDC1",0.862692307692308,0.318046835662389,0.335154490434561,0.0171076547721719
"SLIT2-DCC",0.761961538461538,0.467152204318594,0.591184450005078,0.124032245686483
"SLIT2-GPC1",0.653730769230769,0.190125466697019,0.398197692520786,0.208072225823767
"SLIT2-ROBO1",0.736615384615385,0.42794758412789,0.587077913377546,0.159130329249656
"SLIT2-ROBO2",0.664269230769231,0.255214912569482,0.443596717681211,0.18838180511173
"SLIT2-ROBO4",0.962230769230769,0.608415926743267,0.61412388351474,0.0057079567714724
"SLIT2-SDC1",0.597538461538462,0.300629501999196,0.371636871079558,0.0710073690803621
"SLIT3-ROBO2",0.787846153846154,0.406461041956427,0.460049463041094,0.0535884210846668
"SORBS1-INSR",0.589653846153846,0.260150150233185,0.497504449680791,0.237354299447606
"SORBS1-ITGA1",0.537269230769231,0.292096737475051,0.420135212713712,0.128038475238662
"SORBS1-ITGB5",0.756192307692308,0.325096369390121,0.408650944201087,0.0835545748109656
