"mechanism","ligand","receptor","frac_from_ligand","dominance","dominant","r_dominant","r_other","max_r_any_input_gene","nearest_gene"
"FGA-ITGA5","Fga","Itga5",0.275423076923077,0.724576923076923,"receptor",0.55643896557926,-0.107666240947581,0.556438965579259,"Itga5"
"FGA-ITGAD","Fga","Itgad",0,1,"receptor",1,-0.284100184297965,0.999999999999996,"Itgad"
"FGA-ITGAM","Fga","Itgam",0.0158076923076923,0.984192307692308,"receptor",0.572119210405353,0.0522289601933544,0.572119210405355,"Itgam"
"FGA-ITGAV","Fga","Itgav",0.630923076923077,0.630923076923077,"ligand",0.196421822109597,0.253798162108869,0.308698524754312,"Gucy2c"
"FGA-ITGB1","Fga","Itgb1",0.822115384615385,0.822115384615385,"ligand",0.694886438434997,-0.0611008580822763,0.723922965988041,"Mst1"
"FGA-ITGB2","Fga","Itgb2",0.00776923076923077,0.992230769230769,"receptor",0.878227314818159,0.117958962583887,0.878227314818153,"Itgb2"
"FGA-ITGB3","Fga","Itgb3",0.0663461538461538,0.933653846153846,"receptor",0.713868640795216,0.191200338850407,0.713868640795214,"Itgb3"
"FGA-PLAUR","Fga","Plaur",0.0130769230769231,0.986923076923077,"receptor",0.722859525739283,-0.146582425849169,0.722859525739282,"Plaur"
"FGB-ITGA2B","Fgb","Itga2b",0.203230769230769,0.796769230769231,"receptor",0.832461177050758,0.292883595997476,0.832461177050754,"Itga2b"
"FGB-ITGA5","Fgb","Itga5",0.402269230769231,0.597730769230769,"receptor",0.451818104406779,-0.0882627974447619,0.451818104406777,"Itga5"
"FGB-ITGAM","Fgb","Itgam",0.0251923076923077,0.974807692307692,"receptor",0.553906508634466,0.0498043009732972,0.553906508634468,"Itgam"
"FGB-ITGAV","Fgb","Itgav",0.697384615384615,0.697384615384615,"ligand",0.233968182365422,0.142622085766106,0.424368705933652,"Gcgr"
"FGB-ITGB1","Fgb","Itgb1",0.847307692307692,0.847307692307692,"ligand",0.697771014347502,-0.147761405767438,0.811257501002794,"Mst1"
"FGB-ITGB2","Fgb","Itgb2",0.0152307692307692,0.984769230769231,"receptor",0.838643330913691,0.153656125614094,0.838643330913687,"Itgb2"
"FGF10-FGFR1","Fgf10","Fgfr1",0.928423076923077,0.928423076923077,"ligand",0.760422274212555,0.277218262142648,0.760422274212549,"Fgf10"
"FGF10-FGFR2","Fgf10","Fgfr2",0.999884615384615,0.999884615384615,"ligand",0.998563518913148,0.232346978162217,0.998563518913149,"Fgf10"
"FGF10-FGFR3","Fgf10","Fgfr3",0.733115384615385,0.733115384615385,"ligand",0.441346219772031,0.239809803608364,0.44134621977203,"Fgf10"
"FGF10-FGFR4","Fgf10","Fgfr4",0.344923076923077,0.655076923076923,"receptor",0.470122832541181,0.305365381498112,0.470122832541179,"Fgfr4"
"FGF11-FGFR1","Fgf11","Fgfr1",0.982038461538462,0.982038461538462,"ligand",0.813011412549849,0.125847048968749,0.813011412549853,"Fgf11"
"FGF11-FGFR2","Fgf11","Fgfr2",1,1,"ligand",1,0.190606264005936,1,"Fgf11"
"FGF11-FGFR3","Fgf11","Fgfr3",0.896576923076923,0.896576923076923,"ligand",0.668758097459099,0.251385191621927,0.668758097459101,"Fgf11"
"FGF11-FGFR4","Fgf11","Fgfr4",0.444,0.556,"receptor",0.393916048950241,0.448292936624269,0.448292936624267,"Fgf11"
"FGF12-FGFR1","Fgf12","Fgfr1",0.842,0.842,"ligand",0.546392611429455,0.211690135543765,0.5747226688761,"Podxl2"
"FGF12-FGFR2","Fgf12","Fgfr2",0.997423076923077,0.997423076923077,"ligand",0.986276984013866,0.146370753502785,0.98627698401387,"Fgf12"
"FGF12-FGFR3","Fgf12","Fgfr3",0.578307692307692,0.578307692307692,"ligand",0.490630575310453,0.541861876645764,0.606864544465531,"Ncan"
"FGF12-FGFR4","Fgf12","Fgfr4",0.273538461538462,0.726461538461538,"receptor",0.523446363899824,0.0259427310681726,0.523446363899824,"Fgfr4"
"FGF13-EGFR","Fgf13","Egfr",0.359,0.641,"receptor",0.467662760078962,0.17540428102251,0.467662760078961,"Egfr"
"FGF13-FGFR1","Fgf13","Fgfr1",0.620076923076923,0.620076923076923,"ligand",0.439530209176002,0.40867338528415,0.49404379881512,"Gnas"
"FGF13-FGFR2","Fgf13","Fgfr2",0.986076923076923,0.986076923076923,"ligand",0.937952693245613,0.278737013944093,0.93795269324561,"Fgf13"
"FGF13-FGFR3","Fgf13","Fgfr3",0.247923076923077,0.752076923076923,"receptor",0.643053479512333,0.210257370971031,0.643053479512333,"Fgfr3"
"FGF13-FGFR4","Fgf13","Fgfr4",0.0767307692307692,0.923269230769231,"receptor",0.885920329311154,0.281298194898823,0.88592032931116,"Fgfr4"
"FGF13-SCN5A","Fgf13","Scn5a",0.00938461538461539,0.990615384615385,"receptor",0.9812118779145,0.120588740053151,0.981211877914501,"Scn5a"
"FGF13-SCN8A","Fgf13","Scn8a",0.0650769230769231,0.934923076923077,"receptor",0.916824987958727,0.330505815323229,0.916824987958721,"Scn8a"
"FGF14-FGFR1","Fgf14","Fgfr1",0.7885,0.7885,"ligand",0.483163340521804,0.310083631625071,0.483163340521804,"Fgf14"
"FGF14-FGFR2","Fgf14","Fgfr2",0.988423076923077,0.988423076923077,"ligand",0.955774454801606,0.211957383639596,0.955774454801596,"Fgf14"
"FGF14-FGFR3","Fgf14","Fgfr3",0.495769230769231,0.504230769230769,"receptor",0.573874698354882,0.430320825731965,0.587204558379201,"Ncan"
"FGF14-FGFR4","Fgf14","Fgfr4",0.226038461538462,0.773961538461538,"receptor",0.487150953121021,0.0679519028199786,0.487150953121023,"Fgfr4"
"FGF18-FGFR1","Fgf18","Fgfr1",0.993769230769231,0.993769230769231,"ligand",0.917749728819775,0.252477944754268,0.917749728819778,"Fgf18"
"FGF18-FGFR2","Fgf18","Fgfr2",1,1,"ligand",1,0.206934454538403,0.999999999999993,"Fgf18"
"FGF18-FGFR3","Fgf18","Fgfr3",0.932307692307692,0.932307692307692,"ligand",0.600932631082407,0.11275580350332,0.600932631082409,"Fgf18"
"FGF18-FGFR4","Fgf18","Fgfr4",0.616384615384615,0.616384615384615,"ligand",0.456782492259338,0.264398238364664,0.456782492259343,"Fgf18"
"FGF2-CD44","Fgf2","Cd44",1,1,"ligand",1,0.188093228341287,0.999999999999999,"Fgf2"
"FGF2-FGFR1","Fgf2","Fgfr1",0.946076923076923,0.946076923076923,"ligand",0.810574828328711,0.29461180839362,0.810574828328712,"Fgf2"
"FGF2-FGFR2","Fgf2","Fgfr2",1,1,"ligand",1,0.215818591901506,0.999999999999999,"Fgf2"
"FGF2-FGFR3","Fgf2","Fgfr3",0.521346153846154,0.521346153846154,"ligand",0.447060335059804,0.323175063391661,0.447060335059805,"Fgf2"
"FGF2-FGFR4","Fgf2","Fgfr4",0.196076923076923,0.803923076923077,"receptor",0.524330840097758,0.271653849388584,0.524330840097756,"Fgfr4"
"FGF2-FGFRL1","Fgf2","Fgfrl1",0.859730769230769,0.859730769230769,"ligand",0.699190084822098,0.26360761348281,0.699190084822102,"Fgf2"
"FGF2-GPC4","Fgf2","Gpc4",0.701730769230769,0.701730769230769,"ligand",0.484972012492298,0.324697387792811,0.484972012492296,"Fgf2"
"FGF2-NRP1","Fgf2","Nrp1",0.880692307692308,0.880692307692308,"ligand",0.701012339303156,0.242793470311468,0.70101233930315,"Fgf2"
"FGF2-SDC1","Fgf2","Sdc1",0.796269230769231,0.796269230769231,"ligand",0.639886681435633,0.313142584000279,0.639886681435632,"Fgf2"
"FGF2-SDC2","Fgf2","Sdc2",0.881,0.881,"ligand",0.713977911605232,0.244660142832352,0.713977911605228,"Fgf2"
"FGF2-SDC3","Fgf2","Sdc3",0.944653846153846,0.944653846153846,"ligand",0.759699845212292,0.192393075250288,0.759699845212293,"Fgf2"
"FGF2-SDC4","Fgf2","Sdc4",0.6485,0.6485,"ligand",0.478612605867351,0.2835617827099,0.478612605867351,"Fgf2"
"FGF6-FGFR1","Fgf6","Fgfr1",0.996153846153846,0.996153846153846,"ligand",0.806760533101225,0.136350695617805,0.80676053310122,"Fgf6"
"FGF6-FGFR2","Fgf6","Fgfr2",1,1,"ligand",1,0.164084379184763,0.999999999999995,"Fgf6"
"FGF6-FGFR3","Fgf6","Fgfr3",0.952730769230769,0.952730769230769,"ligand",0.526208094561609,0.00706324518096653,0.526208094561606,"Fgf6"
"FGF6-FGFR4","Fgf6","Fgfr4",0.910461538461538,0.910461538461538,"ligand",0.735798944985114,0.436274042190823,0.735798944985123,"Fgf6"
"FGF6-SDC4","Fgf6","Sdc4",0.971,0.971,"ligand",0.594531871519363,0.0373429624921829,0.594531871519363,"Fgf6"
"FGF7-FGFR1","Fgf7","Fgfr1",0.987576923076923,0.987576923076923,"ligand",0.860417573211453,0.194803152383117,0.860417573211456,"Fgf7"
"FGF7-FGFR2","Fgf7","Fgfr2",1,1,"ligand",1,0.210069110036535,0.999999999999992,"Fgf7"
"FGF7-FGFR3","Fgf7","Fgfr3",0.867923076923077,0.867923076923077,"ligand",0.489173806007848,0.0308424339273845,0.489173806007849,"Fgf7"
"FGF7-FGFR4","Fgf7","Fgfr4",0.584230769230769,0.584230769230769,"ligand",0.540223245139403,0.474065858549608,0.540223245139404,"Fgf7"
"FGF7-NRP1","Fgf7","Nrp1",0.972884615384615,0.972884615384615,"ligand",0.75954536658061,0.150745040935566,0.759545366580613,"Fgf7"
"FGF9-FGFR1","Fgf9","Fgfr1",0.954423076923077,0.954423076923077,"ligand",0.743793061789856,0.103903628547327,0.743793061789852,"Fgf9"
"FGF9-FGFR2","Fgf9","Fgfr2",1,1,"ligand",1,0.189230149940932,0.999999999999998,"Fgf9"
"FGF9-FGFR3","Fgf9","Fgfr3",0.812615384615385,0.812615384615385,"ligand",0.588508044742461,0.280856308600309,0.588508044742459,"Fgf9"
"FGF9-FGFR4","Fgf9","Fgfr4",0.356115384615385,0.643884615384615,"receptor",0.476663352184636,0.347219492300242,0.480892222580413,"Adora1"
"FGG-ITGA2B","Fgg","Itga2b",0.121884615384615,0.878115384615385,"receptor",0.842058141775504,0.287146185053013,0.842058141775506,"Itga2b"
"FGG-ITGA5","Fgg","Itga5",0.275615384615385,0.724384615384615,"receptor",0.52434966322472,-0.152280927736605,0.524349663224721,"Itga5"
"FGG-ITGAV","Fgg","Itgav",0.674115384615385,0.674115384615385,"ligand",0.167182843848045,0.198416197391606,0.34156564660625,"Gcgr"
"FGG-ITGB1","Fgg","Itgb1",0.850038461538462,0.850038461538462,"ligand",0.705411554082812,-0.134850221226357,0.801299024143727,"F7"
"FGG-ITGB2","Fgg","Itgb2",0.00753846153846154,0.992461538461539,"receptor",0.916067837492575,0.126702395139052,0.91606783749257,"Itgb2"
"FGL1-EGFR","Fgl1","Egfr",0.9865,0.9865,"ligand",0.577192968022094,-0.021667994984875,0.577192968022092,"Fgl1"
"FN1-C5AR1","Fn1","C5ar1",0,1,"receptor",1,0.187120723149999,1.00000000000001,"C5ar1"
"FN1-CD44","Fn1","Cd44",0.999692307692308,0.999692307692308,"ligand",0.999716074479651,0.304670249965532,0.999716074479655,"Fn1"
"FN1-COL13A1","Fn1","Col13a1",0.00276923076923077,0.997230769230769,"receptor",0.97339885931153,0.161297924819308,0.973398859311534,"Col13a1"
"FN1-FLT4","Fn1","Flt4",0.000807692307692308,0.999192307692308,"receptor",0.993394215271299,0.11674062297086,0.993394215271294,"Flt4"
"FN1-IL17RC","Fn1","Il17rc",0.00115384615384615,0.998846153846154,"receptor",0.98688961873693,0.117046192416644,0.986889618736938,"Il17rc"
"FN1-ITGA2","Fn1","Itga2",0.00211538461538462,0.997884615384615,"receptor",0.930455192391669,0.119514395217807,0.930455192391665,"Itga2"
"FN1-ITGA2B","Fn1","Itga2b",0.00557692307692308,0.994423076923077,"receptor",0.859524856454652,-0.00650469412759002,0.859524856454649,"Itga2b"
"FN1-ITGA3","Fn1","Itga3",0.00442307692307692,0.995576923076923,"receptor",0.889512003929983,0.0274823855098743,0.889512003929982,"Itga3"
"FN1-ITGA4","Fn1","Itga4",0.0379615384615385,0.962038461538462,"receptor",0.904513275365955,0.168999486862231,0.90451327536596,"Itga4"
"FN1-ITGA5","Fn1","Itga5",0.00169230769230769,0.998307692307692,"receptor",0.984669356122837,0.223923448283149,0.984669356122841,"Itga5"
"FN1-ITGA6","Fn1","Itga6",0.0164615384615385,0.983538461538462,"receptor",0.95813515752303,0.141213956854064,0.958135157523033,"Itga6"
"FN1-ITGA8","Fn1","Itga8",0.00811538461538461,0.991884615384615,"receptor",0.935242229109558,0.150918946269549,0.935242229109557,"Itga8"
"FN1-ITGA9","Fn1","Itga9",0.0421538461538462,0.957846153846154,"receptor",0.93499225084968,0.298632134008048,0.934992250849678,"Itga9"
"FN1-ITGAV","Fn1","Itgav",0.0178846153846154,0.982115384615385,"receptor",0.953731591737675,0.28616790225515,0.953731591737674,"Itgav"
"FN1-ITGB1","Fn1","Itgb1",0.326192307692308,0.673807692307692,"receptor",0.869329296159058,0.606321448388134,0.869329296159056,"Itgb1"
"FN1-ITGB3","Fn1","Itgb3",0.00238461538461538,0.997615384615385,"receptor",0.908075385439972,0.0750787376701646,0.90807538543997,"Itgb3"
"FN1-ITGB6","Fn1","Itgb6",0.000846153846153846,0.999153846153846,"receptor",0.976670005895173,0.064546626125575,0.976670005895172,"Itgb6"
"FN1-ITGB8","Fn1","Itgb8",0.0119615384615385,0.988038461538462,"receptor",0.905797283249236,0.101635320767556,0.905797283249241,"Itgb8"
"FN1-MAG","Fn1","Mag",0.000730769230769231,0.999269230769231,"receptor",0.91545246816945,-0.002017588227797,0.915452468169449,"Mag"
"FN1-NT5E","Fn1","Nt5e",0.000961538461538462,0.999038461538462,"receptor",0.959582819924395,0.0734204907587429,0.95958281992439,"Nt5e"
"FN1-PLAUR","Fn1","Plaur",7.69230769230769e-05,0.999923076923077,"receptor",0.974178367094447,0.104225452986902,0.974178367094453,"Plaur"
"FN1-ROBO4","Fn1","Robo4",0.00119230769230769,0.998807692307692,"receptor",0.969669254096584,0.0954795768012714,0.969669254096588,"Robo4"
"FN1-SDC2","Fn1","Sdc2",0.0413461538461538,0.958653846153846,"receptor",0.927280820816419,0.338785690521009,0.927280820816418,"Sdc2"
"FN1-TMPRSS6","Fn1","Tmprss6",0,1,"receptor",1,-0.130928590519696,0.999999999999996,"Tmprss6"
"FN1-TNFRSF11B","Fn1","Tnfrsf11b",0.000153846153846154,0.999846153846154,"receptor",0.992002942780825,0.138154987465008,0.992002942780837,"Tnfrsf11b"
"FST-BMPR1B","Fst","Bmpr1b",0.809423076923077,0.809423076923077,"ligand",0.631100926552633,0.342729686392016,0.63110092655263,"Fst"
"FST-BMPR2","Fst","Bmpr2",0.967038461538462,0.967038461538462,"ligand",0.807564721278865,0.203866275294804,0.807564721278867,"Fst"
"FST-HFE2","Fst","Hfe2",0.763423076923077,0.763423076923077,"ligand",0.680321282642076,0.452490846481276,0.68032128264208,"Fst"
"GAD1-GRM4","Gad1","Grm4",0.00776923076923077,0.992230769230769,"receptor",0.997303077365695,0.627793859952797,0.997303077365708,"Grm4"
"GAS6-AXL","Gas6","Axl",0.645923076923077,0.645923076923077,"ligand",0.582070654046038,0.464537246524394,0.582070654046037,"Gas6"
"GAS6-MERTK","Gas6","Mertk",0.258615384615385,0.741384615384615,"receptor",0.566371280210398,0.311241169181082,0.566371280210398,"Mertk"
"GAS6-TYRO3","Gas6","Tyro3",0.0926153846153846,0.907384615384615,"receptor",0.66530883352811,0.18169368283353,0.66530883352811,"Tyro3"
"GDF10-ACVR1B","Gdf10","Acvr1b",0.234538461538462,0.765461538461538,"receptor",0.530144322863293,0.159418629506064,0.530144322863299,"Acvr1b"
"GDF11-ACVR1B","Gdf11","Acvr1b",0.785076923076923,0.785076923076923,"ligand",0.472571517947318,0.325523056742574,0.502531637157369,"Cxcr4"
"GDF11-ACVR2A","Gdf11","Acvr2a",0.952846153846154,0.952846153846154,"ligand",0.734456209403932,0.187335727380843,0.734456209403926,"Gdf11"
"GDF11-ACVR2B","Gdf11","Acvr2b",0.251230769230769,0.748769230769231,"receptor",0.34221731397702,0.337776115541148,0.468911781691942,"Calcr"
"GDF5-ACVR1","Gdf5","Acvr1",0.972538461538462,0.972538461538462,"ligand",0.620666954112208,0.14687042140713,0.620666954112209,"Gdf5"
"GDF5-ACVR2A","Gdf5","Acvr2a",0.976615384615385,0.976615384615385,"ligand",0.608847675022293,0.0488558423568725,0.608847675022293,"Gdf5"
"GDF5-ACVR2B","Gdf5","Acvr2b",0.859115384615385,0.859115384615385,"ligand",0.354594000565603,0.143752613561443,0.360853299229878,"Fgfr2"
"GDF5-BMPR1A","Gdf5","Bmpr1a",0.993576923076923,0.993576923076923,"ligand",0.855196959021787,0.0944842150396506,0.85519695902179,"Gdf5"
"GDF5-BMPR1B","Gdf5","Bmpr1b",0.959730769230769,0.959730769230769,"ligand",0.631853233434358,0.235501758508412,0.631853233434355,"Gdf5"
"GDF5-BMPR2","Gdf5","Bmpr2",0.992423076923077,0.992423076923077,"ligand",0.779978696832482,0.10707499931703,0.779978696832483,"Gdf5"
"GDF5-ROR2","Gdf5","Ror2",0.967653846153846,0.967653846153846,"ligand",0.64655598896052,0.187650050875495,0.646555988960518,"Gdf5"
"GDF6-BMPR1A","Gdf6","Bmpr1a",1,1,"ligand",1,0.152947938538691,0.999999999999999,"Gdf6"
"GDF6-BMPR1B","Gdf6","Bmpr1b",0.998692307692308,0.998692307692308,"ligand",0.969699468805885,0.0817881221557909,0.969699468805891,"Gdf6"
"GDF6-BMPR2","Gdf6","Bmpr2",1,1,"ligand",1,0.125241097780094,0.999999999999999,"Gdf6"
"GDF9-ACVR2A","Gdf9","Acvr2a",1,1,"ligand",1,0.354320247345607,0.999999999999999,"Gdf9"
"GDF9-BMPR1A","Gdf9","Bmpr1a",1,1,"ligand",1,0.448138337839926,0.999999999999999,"Gdf9"
"GDF9-BMPR1B","Gdf9","Bmpr1b",1,1,"ligand",1,0.165482872177349,0.999999999999999,"Gdf9"
"GDF9-BMPR2","Gdf9","Bmpr2",1,1,"ligand",1,0.416833756197605,0.999999999999999,"Gdf9"
"GDF9-FXYD6","Gdf9","Fxyd6",1,1,"ligand",1,0.357067328931725,0.999999999999999,"Gdf9"
"GDF9-ORAI2","Gdf9","Orai2",1,1,"ligand",1,0.370303726287645,0.999999999999999,"Gdf9"
"GDF9-TGFBR1","Gdf9","Tgfbr1",1,1,"ligand",1,0.303808182804964,0.999999999999999,"Gdf9"
"GNAI2-ADCY1","Gnai2","Adcy1",0.0204615384615385,0.979538461538462,"receptor",0.908049413800714,0.120670759874872,0.908049413800718,"Adcy1"
"GNAI2-ADCY7","Gnai2","Adcy7",0.00138461538461538,0.998615384615385,"receptor",0.955536954438163,0.133084963034547,0.955536954438166,"Adcy7"
"GNAI2-ADCY8","Gnai2","Adcy8",0.00592307692307692,0.994076923076923,"receptor",0.971339065675203,-0.0189205541015396,0.971339065675206,"Adcy8"
"GNAI2-ADCY9","Gnai2","Adcy9",0.146153846153846,0.853846153846154,"receptor",0.830954954776745,0.519297953657399,0.836168691302331,"Nmbr"
"GNAI2-ADORA1","Gnai2","Adora1",0.00492307692307692,0.995076923076923,"receptor",0.98943248228296,0.181436346617281,0.989432482282969,"Adora1"
"GNAI2-ADRA2A","Gnai2","Adra2a",0.000692307692307692,0.999307692307692,"receptor",0.984290136004621,0.139493761168169,0.984290136004624,"Adra2a"
"GNAI2-AGTR2","Gnai2","Agtr2",0.109076923076923,0.890923076923077,"receptor",0.886925925454345,0.426952316812111,0.886925925454348,"Agtr2"
"GNAI2-C5AR1","Gnai2","C5ar1",0,1,"receptor",1,0.185474811201554,1.00000000000001,"C5ar1"
"GNAI2-CAV1","Gnai2","Cav1",0.123461538461538,0.876538461538461,"receptor",0.880198195236955,0.55304393817467,0.880198195236954,"Cav1"
"GNAI2-CNR1","Gnai2","Cnr1",0.0520384615384615,0.947961538461538,"receptor",0.845389742245658,0.0397977247746735,0.845389742245659,"Cnr1"
"GNAI2-EDNRA","Gnai2","Ednra",0.0214230769230769,0.978576923076923,"receptor",0.93116713334102,0.316014906371366,0.931167133341022,"Ednra"
"GNAI2-EDNRB","Gnai2","Ednrb",0.0401153846153846,0.959884615384615,"receptor",0.773580576944268,0.304438099181376,0.773580576944269,"Ednrb"
"GNAI2-EGFR","Gnai2","Egfr",0.0189615384615385,0.981038461538462,"receptor",0.913699554624946,0.33208969005181,0.913699554624939,"Egfr"
"GNAI2-F2R","Gnai2","F2r",0.0175769230769231,0.982423076923077,"receptor",0.922273265643081,0.290363400935135,0.922273265643081,"F2r"
"GNAI2-IGF1R","Gnai2","Igf1r",0.0983846153846154,0.901615384615385,"receptor",0.838526650466619,0.456365878090824,0.838526650466623,"Igf1r"
"GNAI2-LPAR3","Gnai2","Lpar3",0,1,"receptor",1,0.213995356027089,1,"Lpar3"
"GNAI2-OPRM1","Gnai2","Oprm1",0.00284615384615385,0.997153846153846,"receptor",0.968735608263516,-0.0319342233540018,0.968735608263514,"Oprm1"
"GNAI2-P2RY12","Gnai2","P2ry12",0.000269230769230769,0.999730769230769,"receptor",0.983307682230869,0.108408399832437,0.983307682230876,"P2ry12"
"GNAI2-PTPRU","Gnai2","Ptpru",0.00169230769230769,0.998307692307692,"receptor",0.83957389569449,0.144937218891606,0.83957389569449,"Ptpru"
"GNAI2-S1PR1","Gnai2","S1pr1",0.00219230769230769,0.997807692307692,"receptor",0.965731020964296,0.233464688061723,0.9657310209643,"S1pr1"
"GNAI2-S1PR3","Gnai2","S1pr3",0.024,0.976,"receptor",0.937335282090933,0.392535931587512,0.937335282090935,"S1pr3"
"GNAI2-TBXA2R","Gnai2","Tbxa2r",0.000615384615384615,0.999384615384615,"receptor",0.976663025865628,0.125414024984146,0.976663025865631,"Tbxa2r"
"GNAI2-UNC5B","Gnai2","Unc5b",0.00219230769230769,0.997807692307692,"receptor",0.962620093605419,0.200039100525748,0.962620093605416,"Unc5b"
"GNAS-ADCY1","Gnas","Adcy1",3.84615384615385e-05,0.999961538461538,"receptor",0.999774322931085,0.246012133856463,0.999774322931087,"Adcy1"
"GNAS-ADCY7","Gnas","Adcy7",3.84615384615385e-05,0.999961538461538,"receptor",0.998848429643048,0.105762307645759,0.998848429643049,"Adcy7"
"GNAS-ADCY8","Gnas","Adcy8",0,1,"receptor",1,0.202944158663187,1,"Adcy8"
"GNAS-ADCY9","Gnas","Adcy9",0,1,"receptor",1,0.654984600997115,1,"Adcy9"
"GNAS-ADORA1","Gnas","Adora1",0,1,"receptor",1,0.510370500868432,1,"Adora1"
"GNAS-GCGR","Gnas","Gcgr",0,1,"receptor",1,-0.333359588072253,0.999999999999999,"Gcgr"
"GNAS-PTGIR","Gnas","Ptgir",0,1,"receptor",1,0.202886673426617,0.999999999999997,"Ptgir"
"GNAS-VIPR1","Gnas","Vipr1",0,1,"receptor",1,0.180035904071648,0.999999999999994,"Vipr1"
"GPC3-CD81","Gpc3","Cd81",0.538538461538462,0.538538461538462,"ligand",0.773778048042549,0.730352618018716,0.773778048042547,"Gpc3"
"GPC3-IGF1R","Gpc3","Igf1r",0.175269230769231,0.824730769230769,"receptor",0.819062895761077,0.480945847997264,0.819062895761074,"Igf1r"
"GREM1-KDR","Grem1","Kdr",0.973769230769231,0.973769230769231,"ligand",0.70035358961133,0.105630349566252,0.700353589611327,"Grem1"
